X,Y,track_fid,track_seg_id,track_seg_point_id,ele
138.929108,35.352684,0,0,689,508.4
138.929031,35.352669,0,0,690,508.4
138.928955,35.352653,0,0,691,508.4
138.928848,35.352634,0,0,692,508.4
138.928772,35.352619,0,0,693,508.4
138.92868,35.352604,0,0,694,508.4
138.928604,35.352592,0,0,695,508.4
138.928528,35.352585,0,0,696,508.4
138.928436,35.352577,0,0,697,508.4
138.928329,35.352573,0,0,698,508.4
138.928238,35.35257,0,0,699,508.4
138.928162,35.35257,0,0,700,508.5
138.928085,35.352566,0,0,701,508.5
138.928009,35.352562,0,0,702,508.5
138.927902,35.352558,0,0,703,508.7
138.927826,35.352558,0,0,704,508.8
138.927734,35.352554,0,0,705,509
138.927658,35.35255,0,0,706,509.1
138.927566,35.352547,0,0,707,509.3
138.927475,35.352543,0,0,708,509.5
138.927399,35.352543,0,0,709,509.7
138.927322,35.352539,0,0,710,509.9
138.927231,35.352535,0,0,711,510.2
138.927154,35.352535,0,0,712,510.4
138.927063,35.352531,0,0,713,510.7
138.926987,35.352528,0,0,714,510.9
138.926895,35.352524,0,0,715,511.1
138.926804,35.352524,0,0,716,511.3
138.926712,35.35252,0,0,717,511.6
138.926636,35.352516,0,0,718,511.8
138.926559,35.352512,0,0,719,512
138.926468,35.352512,0,0,720,512.2
138.926376,35.352508,0,0,721,512.5
138.926285,35.352505,0,0,722,512.8
138.926208,35.352501,0,0,723,513.1
138.926132,35.352497,0,0,724,513.3
138.926041,35.352497,0,0,725,513.7
138.925949,35.352493,0,0,726,514
138.925888,35.352489,0,0,727,514.2
138.925827,35.352489,0,0,728,514.5
138.925766,35.352486,0,0,729,514.7
138.92572,35.352486,0,0,730,514.9
138.925674,35.352482,0,0,731,515.2
138.925613,35.352482,0,0,732,515.4
138.925552,35.352478,0,0,733,515.7
138.925507,35.352478,0,0,734,515.9
138.925445,35.352474,0,0,735,516.2
138.9254,35.352474,0,0,736,516.3
138.925354,35.35247,0,0,737,516.5
138.925293,35.35247,0,0,738,516.7
138.925247,35.352467,0,0,739,516.8
138.925186,35.352467,0,0,740,517
138.925125,35.352463,0,0,741,517.1
138.925079,35.352463,0,0,742,517.2
138.925018,35.352459,0,0,743,517.1
138.924973,35.352459,0,0,744,517
138.924911,35.352455,0,0,745,517.1
138.924866,35.352455,0,0,746,517.2
138.924805,35.352455,0,0,747,517.7
138.924759,35.352451,0,0,748,517.9
138.924713,35.352451,0,0,749,518
138.924667,35.352447,0,0,750,518.1
138.924606,35.352447,0,0,751,518.7
138.924561,35.352444,0,0,752,518.9
138.924515,35.352444,0,0,753,519.4
138.924484,35.352444,0,0,754,519.4
138.924423,35.35244,0,0,755,520.1
138.924377,35.35244,0,0,756,520.1
138.924332,35.352436,0,0,757,520.1
138.924271,35.352436,0,0,758,520
138.92421,35.352432,0,0,759,520.4
138.924164,35.352432,0,0,760,520.8
138.924118,35.352428,0,0,761,521.4
138.924057,35.352428,0,0,762,521.9
138.923996,35.352425,0,0,763,523.1
138.92392,35.352421,0,0,764,523.7
138.923843,35.352421,0,0,765,523.6
138.923782,35.352417,0,0,766,523.4
138.923721,35.352417,0,0,767,523.3
138.923645,35.352413,0,0,768,523.4
138.923569,35.352409,0,0,769,523.8
138.923492,35.352409,0,0,770,523.8
138.923416,35.352405,0,0,771,523.7
138.92334,35.352402,0,0,772,523.4
138.923264,35.352402,0,0,773,523.6
138.923203,35.352398,0,0,774,523.8
138.923111,35.352394,0,0,775,524
138.923019,35.35239,0,0,776,524.4
138.922958,35.35239,0,0,777,524.6
138.922897,35.352386,0,0,778,524.8
138.922821,35.352383,0,0,779,525.1
138.92276,35.352383,0,0,780,525.3
138.922699,35.352383,0,0,781,525.5
138.922638,35.352383,0,0,782,525.6
138.922577,35.352386,0,0,783,525.8
138.922516,35.35239,0,0,784,526
138.922455,35.352394,0,0,785,526.1
138.922394,35.352402,0,0,786,526.3
138.922333,35.352409,0,0,787,526.5
138.922272,35.352417,0,0,788,526.6
138.922211,35.352428,0,0,789,526.8
138.92215,35.35244,0,0,790,527
138.922104,35.352451,0,0,791,527.1
138.922043,35.352463,0,0,792,527.3
138.921982,35.352478,0,0,793,527.5
138.921921,35.352493,0,0,794,527.8
138.921875,35.352508,0,0,795,528
138.921829,35.352524,0,0,796,528.1
138.921783,35.352539,0,0,797,528.3
138.921738,35.352554,0,0,798,528.5
138.921692,35.352566,0,0,799,528.7
138.921646,35.352581,0,0,800,528.9
138.9216,35.352596,0,0,801,529.2
138.921539,35.352612,0,0,802,529.4
138.921494,35.352627,0,0,803,529.6
138.921448,35.352642,0,0,804,529.9
138.921402,35.352661,0,0,805,530.1
138.921356,35.352673,0,0,806,530.3
138.921295,35.352692,0,0,807,530.6
138.921234,35.352711,0,0,808,530.9
138.921188,35.352726,0,0,809,531.2
138.921158,35.352737,0,0,810,531.3
138.921112,35.352753,0,0,811,531.6
138.921066,35.352764,0,0,812,531.8
138.92102,35.352779,0,0,813,532.1
138.92099,35.352791,0,0,814,532.3
138.920959,35.352802,0,0,815,532.4
138.920914,35.352818,0,0,816,532.7
138.920883,35.352829,0,0,817,532.9
138.920837,35.352844,0,0,818,533.1
138.920807,35.352856,0,0,819,533.3
138.920761,35.352867,0,0,820,533.6
138.920715,35.352882,0,0,821,533.9
138.920669,35.352898,0,0,822,534.2
138.920624,35.352909,0,0,823,534.4
138.920578,35.352924,0,0,824,534.7
138.920547,35.352936,0,0,825,534.9
138.920502,35.352947,0,0,826,535.2
138.920471,35.352959,0,0,827,535.4
138.920425,35.352966,0,0,828,535.6
138.92038,35.352978,0,0,829,535.9
138.920349,35.352989,0,0,830,536
138.920303,35.352997,0,0,831,536.2
138.920258,35.353008,0,0,832,536.4
138.920196,35.35302,0,0,833,536.7
138.920151,35.353031,0,0,834,536.9
138.92009,35.353043,0,0,835,537
138.920044,35.353054,0,0,836,537.2
138.919998,35.353062,0,0,837,537.3
138.919952,35.353069,0,0,838,537.4
138.919891,35.353077,0,0,839,537.5
138.919846,35.353088,0,0,840,537.6
138.9198,35.353096,0,0,841,537.7
138.919739,35.353107,0,0,842,537.8
138.919678,35.353123,0,0,843,537.9
138.919601,35.353138,0,0,844,538
138.919556,35.353149,0,0,845,538.1
138.919495,35.353161,0,0,846,538.2
138.919418,35.353176,0,0,847,538.3
138.919357,35.353188,0,0,848,538.4
138.919296,35.353199,0,0,849,538.5
138.919235,35.35321,0,0,850,538.6
138.919159,35.353222,0,0,851,538.7
138.919098,35.35323,0,0,852,538.8
138.919022,35.353237,0,0,853,538.9
138.918945,35.353245,0,0,854,539.1
138.918869,35.353252,0,0,855,539.2
138.918808,35.353256,0,0,856,539.3
138.918716,35.353264,0,0,857,539.4
138.91864,35.353271,0,0,858,539.6
138.918579,35.353275,0,0,859,539.7
138.918503,35.353283,0,0,860,539.9
138.918426,35.353291,0,0,861,540
138.91835,35.353294,0,0,862,540.2
138.918274,35.353302,0,0,863,540.3
138.918198,35.35331,0,0,864,540.4
138.918137,35.353321,0,0,865,540.5
138.91806,35.353329,0,0,866,540.6
138.917984,35.35334,0,0,867,540.8
138.917923,35.353348,0,0,868,540.9
138.917847,35.353355,0,0,869,541
138.917786,35.353363,0,0,870,541.1
138.917709,35.353371,0,0,871,541.2
138.917633,35.353374,0,0,872,541.4
138.917541,35.353382,0,0,873,541.5
138.917465,35.353386,0,0,874,541.6
138.917389,35.353386,0,0,875,541.7
138.917328,35.353386,0,0,876,541.8
138.917236,35.353386,0,0,877,542
138.917175,35.353382,0,0,878,542.1
138.917084,35.353378,0,0,879,542.2
138.917007,35.353374,0,0,880,542.3
138.916931,35.353371,0,0,881,542.5
138.91684,35.353367,0,0,882,542.6
138.916763,35.353363,0,0,883,542.8
138.916687,35.353359,0,0,884,542.9
138.916611,35.353355,0,0,885,543
138.91655,35.353352,0,0,886,543.2
138.916473,35.353348,0,0,887,543.3
138.916397,35.353344,0,0,888,543.5
138.916321,35.35334,0,0,889,543.6
138.916244,35.353336,0,0,890,543.7
138.916168,35.353333,0,0,891,543.9
138.916092,35.353329,0,0,892,544
138.916016,35.353325,0,0,893,544.1
138.915924,35.353321,0,0,894,544.3
138.915832,35.353317,0,0,895,544.5
138.915741,35.353313,0,0,896,544.7
138.91568,35.35331,0,0,897,544.9
138.915604,35.35331,0,0,898,545.1
138.915512,35.353302,0,0,899,545.3
138.915436,35.353298,0,0,900,545.5
138.915359,35.353298,0,0,901,545.7
138.915283,35.353294,0,0,902,545.9
138.915222,35.353291,0,0,903,546.1
138.915146,35.353287,0,0,904,546.3
138.91507,35.353283,0,0,905,546.5
138.915009,35.353279,0,0,906,546.6
138.914948,35.353279,0,0,907,546.8
138.914886,35.353275,0,0,908,547
138.914825,35.353271,0,0,909,547.3
138.914764,35.353268,0,0,910,547.5
138.914703,35.353268,0,0,911,547.7
138.914658,35.353264,0,0,912,547.9
138.914581,35.35326,0,0,913,548.2
138.914535,35.35326,0,0,914,548.4
138.914474,35.353256,0,0,915,548.6
138.914429,35.353256,0,0,916,548.7
138.914352,35.353252,0,0,917,549
138.914291,35.353249,0,0,918,549.2
138.914246,35.353245,0,0,919,549.3
138.914184,35.353245,0,0,920,549.5
138.914123,35.353241,0,0,921,549.7
138.914062,35.353237,0,0,922,549.9
138.914001,35.353237,0,0,923,550.1
138.913925,35.353233,0,0,924,550.3
138.913879,35.35323,0,0,925,550.5
138.913818,35.353226,0,0,926,550.7
138.913742,35.353226,0,0,927,550.9
138.913681,35.353222,0,0,928,551.1
138.91362,35.353218,0,0,929,551.3
138.913559,35.353214,0,0,930,551.5
138.913483,35.35321,0,0,931,551.7
138.913422,35.35321,0,0,932,551.9
138.913361,35.353207,0,0,933,552.1
138.9133,35.353203,0,0,934,552.2
138.913239,35.353203,0,0,935,552.4
138.913177,35.353199,0,0,936,552.6
138.913132,35.353195,0,0,937,552.8
138.913071,35.353195,0,0,938,553
138.91301,35.353191,0,0,939,553.2
138.912964,35.353188,0,0,940,553.4
138.912903,35.353188,0,0,941,553.7
138.912857,35.353184,0,0,942,553.8
138.912811,35.35318,0,0,943,554
138.912765,35.35318,0,0,944,554.2
138.912704,35.353176,0,0,945,554.5
138.912659,35.353176,0,0,946,554.6
138.912598,35.353172,0,0,947,554.9
138.912552,35.353168,0,0,948,555.1
138.912491,35.353168,0,0,949,555.3
138.912445,35.353165,0,0,950,555.5
138.912399,35.353165,0,0,951,555.6
138.912353,35.353161,0,0,952,555.8
138.912308,35.353161,0,0,953,556
138.912247,35.353157,0,0,954,556.2
138.912201,35.353153,0,0,955,556.3
138.912155,35.353153,0,0,956,556.5
138.912109,35.353149,0,0,957,556.7
138.912064,35.353149,0,0,958,556.8
138.912003,35.353146,0,0,959,557.1
138.911957,35.353142,0,0,960,557.2
138.911911,35.353142,0,0,961,557.4
138.91185,35.353138,0,0,962,557.6
138.911804,35.353138,0,0,963,557.8
138.911743,35.353134,0,0,964,558.1
138.911682,35.35313,0,0,965,558.4
138.911636,35.35313,0,0,966,558.6
138.911575,35.353126,0,0,967,558.9
138.911514,35.353123,0,0,968,559.1
138.911468,35.353123,0,0,969,559.3
138.911407,35.353119,0,0,970,559.6
138.911346,35.353115,0,0,971,559.9
138.911301,35.353115,0,0,972,560.1
138.91124,35.353111,0,0,973,560.3
138.911194,35.353111,0,0,974,560.5
138.911133,35.353107,0,0,975,560.7
138.911087,35.353104,0,0,976,560.8
138.911041,35.353104,0,0,977,561
138.910995,35.3531,0,0,978,561.2
138.91095,35.3531,0,0,979,561.3
138.910904,35.353096,0,0,980,561.5
138.910858,35.353096,0,0,981,561.6
138.910812,35.353092,0,0,982,561.8
138.910767,35.353092,0,0,983,562
138.910706,35.353088,0,0,984,562.2
138.91066,35.353084,0,0,985,562.4
138.910614,35.353084,0,0,986,562.5
138.910553,35.353081,0,0,987,562.7
138.910522,35.353081,0,0,988,562.9
138.910461,35.353077,0,0,989,563.1
138.910416,35.353077,0,0,990,563.3
138.91037,35.353073,0,0,991,563.4
138.910324,35.353069,0,0,992,563.6
138.910278,35.353069,0,0,993,563.8
138.910233,35.353065,0,0,994,564
138.910187,35.353065,0,0,995,564.2
138.910141,35.353062,0,0,996,564.3
138.910095,35.353062,0,0,997,564.5
138.910049,35.353058,0,0,998,564.7
138.910004,35.353058,0,0,999,564.9
138.909958,35.353054,0,0,1000,565
138.909897,35.35305,0,0,1001,565.3
138.909851,35.35305,0,0,1002,565.5
138.90979,35.353046,0,0,1003,565.7
138.909729,35.353046,0,0,1004,566
138.909668,35.353043,0,0,1005,566.3
138.909607,35.353039,0,0,1006,566.5
138.909546,35.353035,0,0,1007,566.8
138.909485,35.353035,0,0,1008,567
138.909424,35.353031,0,0,1009,567.2
138.909363,35.353027,0,0,1010,567.5
138.909302,35.353027,0,0,1011,567.8
138.909256,35.353023,0,0,1012,568
138.90921,35.35302,0,0,1013,568.3
138.909149,35.35302,0,0,1014,568.5
138.909103,35.353016,0,0,1015,568.7
138.909042,35.353012,0,0,1016,569
138.908997,35.353012,0,0,1017,569.2
138.908935,35.353008,0,0,1018,569.4
138.908905,35.353004,0,0,1019,569.6
138.908844,35.353004,0,0,1020,569.8
138.908798,35.353001,0,0,1021,570.1
138.908737,35.352997,0,0,1022,570.3
138.908691,35.352997,0,0,1023,570.5
138.908646,35.352993,0,0,1024,570.7
138.9086,35.352993,0,0,1025,570.9
138.908569,35.352989,0,0,1026,571.1
138.908524,35.352989,0,0,1027,571.3
138.908478,35.352985,0,0,1028,571.5
138.908417,35.352982,0,0,1029,571.7
138.908371,35.352982,0,0,1030,571.9
138.90831,35.352978,0,0,1031,572.1
138.908264,35.352974,0,0,1032,572.3
138.908218,35.352974,0,0,1033,572.5
138.908173,35.35297,0,0,1034,572.6
138.908127,35.352966,0,0,1035,572.8
138.908081,35.352966,0,0,1036,573
138.908035,35.352962,0,0,1037,573.1
138.907989,35.352962,0,0,1038,573.3
138.907944,35.352959,0,0,1039,573.5
138.907883,35.352955,0,0,1040,573.7
138.907837,35.352955,0,0,1041,573.9
138.907791,35.352951,0,0,1042,574.1
138.907745,35.352947,0,0,1043,574.2
138.9077,35.352947,0,0,1044,574.4
138.907654,35.352943,0,0,1045,574.6
138.907608,35.352943,0,0,1046,574.8
138.907562,35.35294,0,0,1047,574.9
138.907501,35.352936,0,0,1048,575.2
138.907455,35.352936,0,0,1049,575.3
138.907394,35.352932,0,0,1050,575.6
138.907349,35.352928,0,0,1051,575.7
138.907303,35.352928,0,0,1052,575.9
138.907242,35.352924,0,0,1053,576.1
138.907181,35.35292,0,0,1054,576.3
138.90712,35.352917,0,0,1055,576.5
138.907074,35.352917,0,0,1056,576.6
138.907013,35.352913,0,0,1057,576.8
138.906952,35.352909,0,0,1058,577
138.906891,35.352905,0,0,1059,577.1
138.906815,35.352905,0,0,1060,577.4
138.906769,35.352901,0,0,1061,577.5
138.906708,35.352898,0,0,1062,577.7
138.906631,35.352894,0,0,1063,577.9
138.906586,35.352894,0,0,1064,578.1
138.906525,35.35289,0,0,1065,578.2
138.906464,35.352886,0,0,1066,578.4
138.906403,35.352882,0,0,1067,578.6
138.906342,35.352879,0,0,1068,578.8
138.906265,35.352879,0,0,1069,579
138.906204,35.352875,0,0,1070,579.2
138.906143,35.352871,0,0,1071,579.4
138.906067,35.352867,0,0,1072,579.7
138.906021,35.352863,0,0,1073,579.8
138.90596,35.352863,0,0,1074,580.1
138.905899,35.352859,0,0,1075,580.3
138.905853,35.352856,0,0,1076,580.5
138.905777,35.352852,0,0,1077,580.8
138.905731,35.352852,0,0,1078,580.9
138.905685,35.352848,0,0,1079,581.1
138.905624,35.352844,0,0,1080,581.3
138.905563,35.352844,0,0,1081,581.6
138.905518,35.35284,0,0,1082,581.8
138.905457,35.352837,0,0,1083,582
138.905395,35.352833,0,0,1084,582.2
138.90535,35.352833,0,0,1085,582.4
138.905289,35.352829,0,0,1086,582.7
138.905228,35.352825,0,0,1087,582.9
138.905182,35.352825,0,0,1088,583.1
138.905121,35.352821,0,0,1089,583.3
138.905075,35.352818,0,0,1090,583.5
138.905014,35.352818,0,0,1091,583.8
138.904968,35.352814,0,0,1092,583.9
138.904907,35.35281,0,0,1093,584.1
138.904861,35.35281,0,0,1094,584.3
138.904816,35.352806,0,0,1095,584.4
138.904755,35.352802,0,0,1096,584.6
138.904709,35.352802,0,0,1097,584.8
138.904648,35.352798,0,0,1098,585
138.904587,35.352798,0,0,1099,585.2
138.904541,35.352795,0,0,1100,585.3
138.90448,35.352795,0,0,1101,585.5
138.904434,35.352791,0,0,1102,585.7
138.904373,35.352787,0,0,1103,585.9
138.904312,35.352787,0,0,1104,586.1
138.904266,35.352783,0,0,1105,586.2
138.904221,35.352779,0,0,1106,586.4
138.904159,35.352779,0,0,1107,586.5
138.904098,35.352776,0,0,1108,586.7
138.904037,35.352772,0,0,1109,586.9
138.903976,35.352768,0,0,1110,587.1
138.903915,35.352764,0,0,1111,587.3
138.90387,35.35276,0,0,1112,587.4
138.903809,35.352756,0,0,1113,587.6
138.903748,35.352749,0,0,1114,587.8
138.903702,35.352745,0,0,1115,587.9
138.903641,35.352734,0,0,1116,588.1
138.90358,35.352726,0,0,1117,588.3
138.903534,35.352718,0,0,1118,588.4
138.903473,35.352711,0,0,1119,588.6
138.903412,35.352699,0,0,1120,588.8
138.903366,35.352688,0,0,1121,589
138.903305,35.35268,0,0,1122,589.2
138.903259,35.352673,0,0,1123,589.4
138.903213,35.352661,0,0,1124,589.6
138.903152,35.352653,0,0,1125,589.8
138.903107,35.352646,0,0,1126,590
138.903061,35.352634,0,0,1127,590.2
138.903015,35.352623,0,0,1128,590.4
138.902954,35.352615,0,0,1129,590.7
138.902908,35.352604,0,0,1130,590.9
138.902847,35.352596,0,0,1131,591.2
138.902801,35.352585,0,0,1132,591.4
138.902756,35.352573,0,0,1133,591.6
138.90271,35.352566,0,0,1134,591.8
138.902664,35.352558,0,0,1135,592
138.902634,35.35255,0,0,1136,592.1
138.902588,35.352543,0,0,1137,592.3
138.902542,35.352535,0,0,1138,592.5
138.902496,35.352528,0,0,1139,592.7
138.902451,35.35252,0,0,1140,592.9
138.902405,35.352508,0,0,1141,593.1
138.902359,35.352501,0,0,1142,593.2
138.902298,35.352489,0,0,1143,593.5
138.902252,35.352482,0,0,1144,593.7
138.902206,35.352474,0,0,1145,593.9
138.902161,35.352463,0,0,1146,594
138.902115,35.352455,0,0,1147,594.2
138.902069,35.352447,0,0,1148,594.4
138.902023,35.352436,0,0,1149,594.6
138.901978,35.352428,0,0,1150,594.8
138.901932,35.352421,0,0,1151,595
138.901886,35.352413,0,0,1152,595.1
138.90184,35.352405,0,0,1153,595.3
138.90181,35.352398,0,0,1154,595.5
138.901764,35.35239,0,0,1155,595.7
138.901718,35.352379,0,0,1156,595.9
138.901657,35.352371,0,0,1157,596.1
138.901611,35.35236,0,0,1158,596.3
138.901566,35.352352,0,0,1159,596.5
138.90152,35.352344,0,0,1160,596.7
138.901474,35.352337,0,0,1161,596.9
138.901443,35.352325,0,0,1162,597.1
138.901382,35.352318,0,0,1163,597.4
138.901352,35.35231,0,0,1164,597.5
138.901291,35.352299,0,0,1165,597.8
138.90126,35.352291,0,0,1166,597.9
138.901215,35.352283,0,0,1167,598.1
138.901169,35.352276,0,0,1168,598.3
138.901123,35.352268,0,0,1169,598.6
138.901062,35.352257,0,0,1170,598.8
138.901016,35.352245,0,0,1171,599.1
138.90097,35.352238,0,0,1172,599.3
138.900909,35.352226,0,0,1173,599.5
138.900848,35.352215,0,0,1174,599.8
138.900787,35.352203,0,0,1175,600.1
138.900742,35.352196,0,0,1176,600.3
138.90068,35.352184,0,0,1177,600.6
138.900635,35.352177,0,0,1178,600.8
138.900589,35.352165,0,0,1179,601
138.900528,35.352158,0,0,1180,601.3
138.900482,35.352146,0,0,1181,601.5
138.900436,35.352135,0,0,1182,601.7
138.900391,35.352127,0,0,1183,601.9
138.900345,35.352119,0,0,1184,602.1
138.900299,35.352112,0,0,1185,602.3
138.900269,35.352104,0,0,1186,602.4
138.900223,35.352097,0,0,1187,602.6
138.900177,35.352089,0,0,1188,602.9
138.900131,35.352081,0,0,1189,603.1
138.900101,35.352074,0,0,1190,603.2
138.900055,35.352066,0,0,1191,603.4
138.900009,35.352058,0,0,1192,603.6
138.899963,35.352047,0,0,1193,603.9
138.899918,35.352039,0,0,1194,604.1
138.899872,35.352032,0,0,1195,604.3
138.899826,35.352024,0,0,1196,604.5
138.89978,35.352013,0,0,1197,604.7
138.899734,35.352005,0,0,1198,604.9
138.899673,35.351994,0,0,1199,605.2
138.899628,35.351986,0,0,1200,605.4
138.899582,35.351974,0,0,1201,605.6
138.899536,35.351967,0,0,1202,605.8
138.89949,35.351959,0,0,1203,605.9
138.899444,35.351952,0,0,1204,606.1
138.899414,35.351944,0,0,1205,606.3
138.899368,35.351936,0,0,1206,606.5
138.899322,35.351929,0,0,1207,606.7
138.899277,35.351917,0,0,1208,606.9
138.899231,35.35191,0,0,1209,607.1
138.899185,35.351902,0,0,1210,607.3
138.899139,35.351894,0,0,1211,607.5
138.899094,35.351887,0,0,1212,607.7
138.899048,35.351879,0,0,1213,607.9
138.899002,35.351868,0,0,1214,608.1
138.898956,35.35186,0,0,1215,608.3
138.89891,35.351852,0,0,1216,608.5
138.898865,35.351845,0,0,1217,608.6
138.898819,35.351837,0,0,1218,608.8
138.898788,35.351829,0,0,1219,609
138.898743,35.351818,0,0,1220,609.2
138.898697,35.35181,0,0,1221,609.5
138.898651,35.351803,0,0,1222,609.7
138.898605,35.351795,0,0,1223,609.9
138.89856,35.351788,0,0,1224,610.2
138.898514,35.35178,0,0,1225,610.4
138.898468,35.351768,0,0,1226,610.6
138.898422,35.351761,0,0,1227,610.9
138.898376,35.351749,0,0,1228,611.1
138.898331,35.351746,0,0,1229,611.4
138.898285,35.351738,0,0,1230,611.6
138.898254,35.35173,0,0,1231,611.7
138.898209,35.351723,0,0,1232,612
138.898163,35.351711,0,0,1233,612.2
138.898117,35.351704,0,0,1234,612.4
138.898071,35.351696,0,0,1235,612.7
138.898025,35.351685,0,0,1236,612.9
138.89798,35.351677,0,0,1237,613.1
138.897949,35.351669,0,0,1238,613.3
138.897903,35.351662,0,0,1239,613.5
138.897858,35.351654,0,0,1240,613.8
138.897812,35.351646,0,0,1241,614
138.897781,35.351639,0,0,1242,614.2
138.897751,35.351631,0,0,1243,614.4
138.897705,35.351624,0,0,1244,614.6
138.897674,35.351616,0,0,1245,614.8
138.897629,35.351604,0,0,1246,615
138.897583,35.351597,0,0,1247,615.3
138.897552,35.351589,0,0,1248,615.5
138.897507,35.351582,0,0,1249,615.7
138.897461,35.351574,0,0,1250,615.9
138.897415,35.351562,0,0,1251,616.2
138.897369,35.351555,0,0,1252,616.4
138.897324,35.351547,0,0,1253,616.7
138.897278,35.35154,0,0,1254,616.9
138.897232,35.351532,0,0,1255,617.2
138.897186,35.351524,0,0,1256,617.4
138.897156,35.351517,0,0,1257,617.6
138.89711,35.351509,0,0,1258,617.8
138.897064,35.351505,0,0,1259,618.1
138.897018,35.351498,0,0,1260,618.3
138.896988,35.351494,0,0,1261,618.5
138.896942,35.351486,0,0,1262,618.7
138.896896,35.351482,0,0,1263,619
138.896851,35.351479,0,0,1264,619.2
138.896805,35.351475,0,0,1265,619.4
138.896744,35.351467,0,0,1266,619.7
138.896698,35.351463,0,0,1267,620
138.896652,35.351459,0,0,1268,620.2
138.896606,35.351456,0,0,1269,620.4
138.896545,35.351452,0,0,1270,620.7
138.8965,35.351444,0,0,1271,621
138.896454,35.35144,0,0,1272,621.2
138.896408,35.351433,0,0,1273,621.4
138.896347,35.351425,0,0,1274,621.8
138.896301,35.351418,0,0,1275,622
138.89624,35.35141,0,0,1276,622.3
138.896194,35.351402,0,0,1277,622.6
138.896133,35.351391,0,0,1278,622.9
138.896088,35.351379,0,0,1279,623.2
138.896057,35.351372,0,0,1280,623.4
138.896011,35.35136,0,0,1281,623.7
138.895966,35.351349,0,0,1282,623.9
138.89592,35.351345,0,0,1283,624.2
138.895874,35.351337,0,0,1284,624.4
138.895843,35.35133,0,0,1285,624.6
138.895798,35.351322,0,0,1286,624.9
138.895767,35.351318,0,0,1287,625
138.895721,35.351318,0,0,1288,625.2
138.895691,35.351322,0,0,1289,625.4
138.895645,35.35133,0,0,1290,625.6
138.895615,35.351345,0,0,1291,626.3
138.895584,35.35136,0,0,1292,626.3
138.895554,35.351379,0,0,1293,626.3
138.895523,35.351402,0,0,1294,626.4
138.895493,35.351429,0,0,1295,626.5
138.895477,35.351456,0,0,1296,626.6
138.895462,35.35149,0,0,1297,626.8
138.895447,35.351521,0,0,1298,627
138.895416,35.351547,0,0,1299,627.3
138.895401,35.351574,0,0,1300,627.5
138.89537,35.351597,0,0,1301,627.8
138.89534,35.35162,0,0,1302,628.1
138.895309,35.351635,0,0,1303,628.4
138.895279,35.351654,0,0,1304,628.7
138.895248,35.351669,0,0,1305,629.1
138.895233,35.351685,0,0,1306,629.3
138.895203,35.351704,0,0,1307,629.7
138.895172,35.351719,0,0,1308,630.1
138.895142,35.351738,0,0,1309,630.5
138.895126,35.351753,0,0,1310,630.7
138.895096,35.351772,0,0,1311,631.1
138.895081,35.351788,0,0,1312,631.4
138.895065,35.351807,0,0,1313,631.7
138.895035,35.351822,0,0,1314,632.1
138.89502,35.351841,0,0,1315,632.4
138.895004,35.35186,0,0,1316,632.7
138.894989,35.351879,0,0,1317,633.1
138.894989,35.351898,0,0,1318,633.3
138.894989,35.351913,0,0,1319,633.6
138.894974,35.351932,0,0,1320,633.9
138.894974,35.351955,0,0,1321,634.3
138.894989,35.351974,0,0,1322,634.6
138.895004,35.351997,0,0,1323,635
138.895035,35.352016,0,0,1324,635.5
138.895065,35.352036,0,0,1325,636
138.895081,35.352055,0,0,1326,636.3
138.895126,35.352074,0,0,1327,636.9
138.895142,35.352085,0,0,1328,637.2
138.895187,35.3521,0,0,1329,637.8
138.895203,35.352116,0,0,1330,638
138.895233,35.352131,0,0,1331,638.5
138.895264,35.352142,0,0,1332,638.9
138.895279,35.352154,0,0,1333,639.1
138.895309,35.352165,0,0,1334,639.5
138.89534,35.352177,0,0,1335,639.9
138.89537,35.352188,0,0,1336,640.2
138.895386,35.352203,0,0,1337,640.5
138.895416,35.352219,0,0,1338,640.9
138.895447,35.35223,0,0,1339,641.3
138.895477,35.352241,0,0,1340,641.7
138.895508,35.352257,0,0,1341,642.1
138.895538,35.352272,0,0,1342,642.5
138.895554,35.352287,0,0,1343,642.8
138.895584,35.352303,0,0,1344,643.2
138.895615,35.352318,0,0,1345,643.6
138.895645,35.352333,0,0,1346,644
138.89566,35.352348,0,0,1347,644.3
138.895691,35.352367,0,0,1348,644.7
138.895706,35.352383,0,0,1349,645
138.895721,35.352405,0,0,1350,645.3
138.895737,35.352425,0,0,1351,645.7
138.895752,35.352444,0,0,1352,646
138.895767,35.352463,0,0,1353,646.3
138.895782,35.352482,0,0,1354,646.7
138.895798,35.352501,0,0,1355,647
138.895813,35.352524,0,0,1356,647.4
138.895828,35.352543,0,0,1357,647.7
138.895843,35.352566,0,0,1358,648
138.895859,35.352585,0,0,1359,648.4
138.895874,35.352612,0,0,1360,648.8
138.895889,35.352631,0,0,1361,649.1
138.895904,35.352653,0,0,1362,649.4
138.89592,35.352676,0,0,1363,649.8
138.89592,35.352699,0,0,1364,650.1
138.895935,35.352722,0,0,1365,650.4
138.895935,35.352753,0,0,1366,650.8
138.895935,35.352776,0,0,1367,651.1
138.89592,35.352802,0,0,1368,651.5
138.89592,35.352825,0,0,1369,651.8
138.89592,35.352852,0,0,1370,652.2
138.895904,35.352879,0,0,1371,652.6
138.895904,35.352905,0,0,1372,653
138.895889,35.352936,0,0,1373,653.4
138.895874,35.352962,0,0,1374,653.8
